2021-09-07 02:20  25.4   9.6   5.2
2021-09-07 02:20  33.4   9.8   5.1
2021-09-07 02:21  32.4   8.9   5.0
2021-09-07 02:21  26.0   9.9   5.2
2021-09-07 02:22  26.6   9.6   5.2
2021-09-07 02:23  29.1   9.5   5.2
2021-09-07 02:23  30.6   9.8   5.1
2021-09-07 02:24  30.8   9.6   5.1
2021-09-07 02:24  30.3   9.8   5.2
2021-09-07 02:24  31.5   9.5   5.1
2021-09-07 02:25  30.5   9.5   5.0
2021-09-07 02:25  30.7   9.6   5.1
2021-09-07 02:25  28.0   9.8   5.0
2021-09-07 02:26  30.6   8.1   4.9
2021-09-07 02:26  30.2   8.5   5.1
2021-09-07 02:27  26.0   9.7   5.2
2021-09-07 02:27  27.1   9.8   5.2
2021-09-07 02:27  32.0   9.6   5.1
2021-09-07 02:28  43.9   7.7   5.1
2021-09-07 02:28  27.4   9.7   5.2
2021-09-07 02:28  31.5   9.7   5.2
2021-09-07 02:29  31.6   9.6   5.2
2021-09-07 02:29  33.6   9.7   5.1
2021-09-07 02:30  31.6   9.6   5.2
2021-09-07 02:30 TEST FAILED
2021-09-07 02:30 TEST FAILED
2021-09-07 02:30 TEST FAILED
2021-09-07 02:30 TEST FAILED
2021-09-07 02:30 TEST FAILED
2021-09-07 02:30 TEST FAILED
2021-09-07 02:30 TEST FAILED
2021-09-07 02:30 TEST FAILED
2021-09-07 02:30 TEST FAILED
2021-09-07 02:30 TEST FAILED
2021-09-07 02:30 TEST FAILED
2021-09-07 02:30 TEST FAILED
2021-09-07 02:30 TEST FAILED
2021-09-07 02:30 TEST FAILED
2021-09-07 02:30 TEST FAILED
2021-09-07 02:30 TEST FAILED
2021-09-07 02:30 TEST FAILED
2021-09-07 02:30 TEST FAILED
2021-09-07 02:30 TEST FAILED
2021-09-07 02:30 TEST FAILED
2021-09-07 02:30  27.5   9.6   5.1
2021-09-07 02:31   6.6   9.7   5.1
2021-09-07 02:31   4.4   9.9   5.2
2021-09-07 02:31   4.7   9.9   5.1
2021-09-07 02:32   5.1   9.6   5.3
2021-09-07 02:32   5.5   9.9   5.2
2021-09-07 02:32   9.4   9.8   5.0
2021-09-07 02:33   5.1   9.8   5.2
